Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Oak Creek,267245,8149133,141635,30-Sep-19,"Void: 13-OC-Monthly, Accommodation (30-Sep-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,267245,7987822,141635,30-Sep-19,"Void: 13-OC-Monthly, Accommodation (30-Sep-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,263156,7672733,138698,30-Sep-19,"Void: 13-OC-Monthly, Accommodation (30-Sep-19)",Dates changed ,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,263154,7871844,138696,30-Sep-19,"Void: 13-OC-Monthly, Accommodation (30-Sep-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,317445,15133802,178812,30-Sep-19,Void: 13-OC-Monthly - (30-Sep-19),Incorrect Entry,Lot-Monthly,Lindsay,0
Sunland RV Resort Oak Creek,292781,11468883,160848,30-Sep-19,Void: 13-OC-Monthly - (30-Sep-19),Incorrect Entry,Lot-Monthly,Manager,0
Sunland RV Resort Oak Creek,284172,9301408,154235,30-Sep-19,Void: 13-OC-Monthly - (30-Sep-19),Cancelled Reservation,Lot-Monthly,Robin,0
Sunland RV Resort Oak Creek,294940,10920444,162519,30-Sep-19,Void: 13-OC-Monthly - (30-Sep-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294349,10848034,162079,30-Sep-19,Void: 13-OC-Monthly - (30-Sep-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294259,10830823,162008,30-Sep-19,Void: 13-OC-Monthly - (30-Sep-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,292781,10893358,160848,30-Sep-19,Void: 13-OC-Monthly - (30-Sep-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,295012,10934412,162572,30-Sep-19,Void: 13-OC-Monthly - (30-Sep-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,295409,13757033,162877,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,303437,13444400,169160,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,313342,13076391,175817,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,282008,9134662,152666,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Dates changed ,Lot-Monthly,Christopher,0
Sunland RV Resort Oak Creek,388344,16328143,230524,1-Oct-19,Void: 13-OC Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,Haylie,0
Sunland RV Resort Oak Creek,276357,12440525,148317,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Posted to wrong account ,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,281717,13400995,152432,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,292781,11200411,160848,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,299558,12115482,166190,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,304965,12599319,170234,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,318873,14223738,179717,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,380447,15972540,224542,1-Oct-19,Void: 13-OC Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,263154,7871845,138696,1-Oct-19,"Void: 13-OC-Monthly, Accommodation (01-Oct-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,263156,7672734,138698,1-Oct-19,"Void: 13-OC-Monthly, Accommodation (01-Oct-19)",Dates changed ,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,267245,7987823,141635,1-Oct-19,"Void: 13-OC-Monthly, Accommodation (01-Oct-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,267245,8149134,141635,1-Oct-19,"Void: 13-OC-Monthly, Accommodation (01-Oct-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,268486,8115901,142646,1-Oct-19,"Void: 13-OC-Monthly, Accommodation (01-Oct-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,317445,15133803,178812,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,Lindsay,0
Sunland RV Resort Oak Creek,292781,11468884,160848,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,Manager,0
Sunland RV Resort Oak Creek,394219,16409912,236318,1-Oct-19,Void: 11-OC Daily Charge - (01-Oct-19),Cancelled Reservation,Lot-Daily,Olivia,79
Sunland RV Resort Oak Creek,394219,16409913,236318,1-Oct-19,Void:    - Internet Access,Cancelled Reservation,USAGE REIMB-WIFI,Olivia,1
Sunland RV Resort Oak Creek,284172,9301409,154235,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Cancelled Reservation,Lot-Monthly,Robin,0
Sunland RV Resort Oak Creek,295012,10934413,162572,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,292781,10893359,160848,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294259,10830824,162008,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294349,10848035,162079,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294940,10920445,162519,1-Oct-19,Void: 13-OC-Monthly - (01-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,313342,13076392,175817,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,303437,13444401,169160,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,295409,13757034,162877,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,282008,9134663,152666,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Dates changed ,Lot-Monthly,Christopher,0
Sunland RV Resort Oak Creek,388344,16328144,230524,2-Oct-19,Void: 13-OC Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,Haylie,0
Sunland RV Resort Oak Creek,292781,11200412,160848,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,281717,13400996,152432,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,276357,12440526,148317,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Posted to wrong account ,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,318873,14223739,179717,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,304965,12599320,170234,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,299558,12115483,166190,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,393640,16416197,235906,2-Oct-19,Void: UDC - (20114 - 20114),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,393640,16416198,235906,2-Oct-19,Void: EECC - (20114 - 20114),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,393640,16416199,235906,2-Oct-19,Void: UDC - (20114 - 82207),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,"23,634.34"
Sunland RV Resort Oak Creek,393640,16416200,235906,2-Oct-19,Void: EECC - (20114 - 82207),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,"9,343.13"
Sunland RV Resort Oak Creek,393640,16416232,235906,2-Oct-19,Void: DWR Bond Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,312.33
Sunland RV Resort Oak Creek,393640,16416233,235906,2-Oct-19,Void: E-PUC State Regulatory Fee,Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,36.01
Sunland RV Resort Oak Creek,393640,16416234,235906,2-Oct-19,Void: E-CERS State Surcharge Tax,Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,18.63
Sunland RV Resort Oak Creek,393640,16416235,235906,2-Oct-19,Void: Franchise Fees By Others (DWR Bond x 1.10%),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,3.44
Sunland RV Resort Oak Creek,377887,16416047,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416071,222618,2-Oct-19,Void: EECC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416068,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416067,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416066,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416065,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416070,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416063,222618,2-Oct-19,Void: EECC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416062,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416064,222618,2-Oct-19,Void: EECC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416060,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416059,222618,2-Oct-19,Void: EECC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416057,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416056,222618,2-Oct-19,Void: EECC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416058,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416061,222618,2-Oct-19,Void: EECC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416055,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416054,222618,2-Oct-19,Void: EECC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416053,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416051,222618,2-Oct-19,Void: EECC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416052,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416049,222618,2-Oct-19,Void: EECC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416050,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416069,222618,2-Oct-19,Void: EECC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416075,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416073,222618,2-Oct-19,Void: EECC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416048,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416072,222618,2-Oct-19,Void: EECC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416074,222618,2-Oct-19,Void: UDC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,377887,16416077,222618,2-Oct-19,Void: EECC - (508 - 508),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0
Sunland RV Resort Oak Creek,308209,16411669,172414,2-Oct-19,Void: UDC - (10552 - 11862),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,269.28
Sunland RV Resort Oak Creek,308209,16411670,172414,2-Oct-19,Void: EECC - (10552 - 11862),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,197.12
Sunland RV Resort Oak Creek,308209,16411671,172414,2-Oct-19,Void: DWR Bond Charge,Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,6.59
Sunland RV Resort Oak Creek,308209,16411672,172414,2-Oct-19,Void: E-PUC State Regulatory Fee,Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0.76
Sunland RV Resort Oak Creek,308209,16411673,172414,2-Oct-19,Void: E-CERS State Surcharge Tax,Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0.39
Sunland RV Resort Oak Creek,308209,16411674,172414,2-Oct-19,Void: Franchise Fees By Others (DWR Bond x 1.10%),Incorrect Entry,USAGE REIMB-ELECTRIC,Jim,0.07
Sunland RV Resort Oak Creek,382155,16411189,225839,2-Oct-19,Void: Extra Pet Monthly-OC - (13-Sep-19 - 05-Jan-20),Incorrect Entry,PETS,Jim,35
Sunland RV Resort Oak Creek,380447,15972541,224542,2-Oct-19,Void: 13-OC Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,268486,8115902,142646,2-Oct-19,"Void: 13-OC-Monthly, Accommodation (02-Oct-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,267245,8149135,141635,2-Oct-19,"Void: 13-OC-Monthly, Accommodation (02-Oct-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,267245,7987824,141635,2-Oct-19,"Void: 13-OC-Monthly, Accommodation (02-Oct-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,263156,7672735,138698,2-Oct-19,"Void: 13-OC-Monthly, Accommodation (02-Oct-19)",Dates changed ,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,263154,7871846,138696,2-Oct-19,"Void: 13-OC-Monthly, Accommodation (02-Oct-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,317445,15133804,178812,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,Lindsay,0
Sunland RV Resort Oak Creek,292781,11468885,160848,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,Manager,0
Sunland RV Resort Oak Creek,394219,16409914,236318,2-Oct-19,Void: 11-OC Daily Charge - (02-Oct-19),Cancelled Reservation,Lot-Daily,Olivia,82
Sunland RV Resort Oak Creek,394219,16409915,236318,2-Oct-19,Void:    - Internet Access,Cancelled Reservation,USAGE REIMB-WIFI,Olivia,1
Sunland RV Resort Oak Creek,284172,9301410,154235,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Cancelled Reservation,Lot-Monthly,Robin,0
Sunland RV Resort Oak Creek,295012,10934414,162572,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294940,10920446,162519,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294349,10848036,162079,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294259,10830825,162008,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,292781,10893360,160848,2-Oct-19,Void: 13-OC-Monthly - (02-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,313342,13076393,175817,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,295409,13757035,162877,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,303437,13444402,169160,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,282008,9134664,152666,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Dates changed ,Lot-Monthly,Christopher,0
Sunland RV Resort Oak Creek,388344,16328145,230524,3-Oct-19,Void: 13-OC Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,Haylie,0
Sunland RV Resort Oak Creek,292781,11200413,160848,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,276357,12440527,148317,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Posted to wrong account ,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,281717,13400997,152432,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,299558,12115484,166190,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,304965,12599321,170234,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,318873,14223740,179717,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,380447,15972542,224542,3-Oct-19,Void: 13-OC Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,268486,8115903,142646,3-Oct-19,"Void: 13-OC-Monthly, Accommodation (03-Oct-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,263154,7871847,138696,3-Oct-19,"Void: 13-OC-Monthly, Accommodation (03-Oct-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,263156,7672736,138698,3-Oct-19,"Void: 13-OC-Monthly, Accommodation (03-Oct-19)",Dates changed ,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,267245,7987825,141635,3-Oct-19,"Void: 13-OC-Monthly, Accommodation (03-Oct-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,267245,8149136,141635,3-Oct-19,"Void: 13-OC-Monthly, Accommodation (03-Oct-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,317445,15133805,178812,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,Lindsay,0
Sunland RV Resort Oak Creek,292781,11468886,160848,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,Manager,0
Sunland RV Resort Oak Creek,387976,16418619,234800,3-Oct-19,Void: Monthly Fee - (01-Oct-19 - 01-Nov-19),Incorrect Entry,Lot-Monthly,Nicole,950
Sunland RV Resort Oak Creek,284172,9301411,154235,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Cancelled Reservation,Lot-Monthly,Robin,0
Sunland RV Resort Oak Creek,295012,10934415,162572,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,292781,10893361,160848,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294259,10830826,162008,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294349,10848037,162079,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294940,10920447,162519,3-Oct-19,Void: 13-OC-Monthly - (03-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,303437,13444403,169160,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,295409,13757036,162877,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,313342,13076394,175817,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,282008,9134665,152666,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Dates changed ,Lot-Monthly,Christopher,0
Sunland RV Resort Oak Creek,388344,16328146,230524,4-Oct-19,Void: 13-OC Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,Haylie,0
Sunland RV Resort Oak Creek,292781,11200414,160848,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,281717,13400998,152432,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,276357,12440528,148317,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Posted to wrong account ,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,318873,14223741,179717,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,304965,12599322,170234,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,299558,12115485,166190,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,JESSICA,0
Sunland RV Resort Oak Creek,383544,16423796,226885,4-Oct-19,Void: Extra Pet Monthly-OC - (01-Oct-19 - 01-Nov-19),Incorrect Entry,PETS,Jim,35
Sunland RV Resort Oak Creek,382485,16282375,226128,4-Oct-19,Void: Security Deposit,Cancelled Reservation,Security Deposits,Jim,250
Sunland RV Resort Oak Creek,380447,15972543,224542,4-Oct-19,Void: 13-OC Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,Kimberlee,0
Sunland RV Resort Oak Creek,267245,8149137,141635,4-Oct-19,"Void: 13-OC-Monthly, Accommodation (04-Oct-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,267245,7987826,141635,4-Oct-19,"Void: 13-OC-Monthly, Accommodation (04-Oct-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,263156,7672737,138698,4-Oct-19,"Void: 13-OC-Monthly, Accommodation (04-Oct-19)",Dates changed ,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,263154,7871848,138696,4-Oct-19,"Void: 13-OC-Monthly, Accommodation (04-Oct-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,268486,8115904,142646,4-Oct-19,"Void: 13-OC-Monthly, Accommodation (04-Oct-19)",Incorrect Entry,Lot-Monthly,Laurie,0
Sunland RV Resort Oak Creek,317445,15133806,178812,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,Lindsay,0
Sunland RV Resort Oak Creek,388409,16426029,230572,4-Oct-19,Void: Monthly Fee - (04-Oct-19 - 04-Oct-20),Incorrect Entry,Lot-Monthly,Lindsay,975
Sunland RV Resort Oak Creek,388409,16426030,230572,4-Oct-19,Void: Extra Vehicle Monthly-OC - (04-Oct-19 - 04-Oct-20),Incorrect Entry,ADDITIONAL VEHICLES,Lindsay,45
Sunland RV Resort Oak Creek,292781,11468887,160848,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,Manager,0
Sunland RV Resort Oak Creek,284172,9301412,154235,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Cancelled Reservation,Lot-Monthly,Robin,0
Sunland RV Resort Oak Creek,295012,10934416,162572,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294940,10920448,162519,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294349,10848038,162079,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,294259,10830827,162008,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,292781,10893362,160848,4-Oct-19,Void: 13-OC-Monthly - (04-Oct-19),Incorrect Entry,Lot-Monthly,shayln,0
Sunland RV Resort Oak Creek,313342,13076395,175817,5-Oct-19,Void: 13-OC-Monthly - (05-Oct-19),Incorrect Entry,Lot-Monthly,Alexis,0
Sunland RV Resort Oak Creek,295409,13757037,162877,5-Oct-19,Void: 13-OC-Monthly - (05-Oct-19),Incorrect Entry,Lot-Monthly,Alexis,0
