Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,380922,15976089,224855,25-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,381354,15989060,225172,25-May-19,Void: 01-ED Daily Charge - (25-May-19),Cancelled Reservation,Lot-Daily,Lee,74
Sunland RV Resort Emerald Desert,381354,15989061,225172,25-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,8.03
Sunland RV Resort Emerald Desert,381354,15989062,225172,25-May-19,Void:    - 1 x Children,Cancelled Reservation,ADDITIONAL OCUPNTS,Lee,2
Sunland RV Resort Emerald Desert,381354,15989063,225172,25-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,381354,15989064,225172,25-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,378154,15963661,222806,25-May-19,Void: 01-ED Daily Charge - (25-May-19),Cancelled Reservation,Lot-Daily,Lee,79
Sunland RV Resort Emerald Desert,378154,15963662,222806,25-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,8.58
Sunland RV Resort Emerald Desert,378154,15963663,222806,25-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,378154,15963664,222806,25-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,376710,15901740,221788,25-May-19,Void: 07-ED Parking/Storage - (25-May-19),Cancelled Reservation,PARKING,Lee,0
Sunland RV Resort Emerald Desert,381265,15983712,225103,25-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,381265,15983713,225103,25-May-19,Void:    - GOOD SAM,Incorrect Entry,Good Sam Discount,Lee,-8.8
Sunland RV Resort Emerald Desert,377925,15968241,222642,25-May-19,Void: 01-ED Daily Charge - (25-May-19),Cancelled Reservation,Lot-Daily,Lee,72
Sunland RV Resort Emerald Desert,377925,15968242,222642,25-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,7.81
Sunland RV Resort Emerald Desert,377925,15968243,222642,25-May-19,Void:    - 1 x Pets,Cancelled Reservation,PETS,Lee,3
Sunland RV Resort Emerald Desert,377925,15968244,222642,25-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,377925,15968245,222642,25-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,380629,15989072,224665,25-May-19,Void: 01-ED Daily Charge - (25-May-19),Incorrect Entry,Lot-Daily,Lee,75
Sunland RV Resort Emerald Desert,380629,15989073,224665,25-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,8.14
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,380629,15989074,224665,25-May-19,Void:    - 1 x Pets,Incorrect Entry,PETS,Lee,3
Sunland RV Resort Emerald Desert,380629,15989075,224665,25-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,380629,15989076,224665,25-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,337419,15987042,192649,25-May-19,Void: 01-ED Hotel Daily Rate - (25-May-19),Incorrect Entry,VILLA RENTALS,Lee,171
Sunland RV Resort Emerald Desert,337419,15987043,192649,25-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,16.82
Sunland RV Resort Emerald Desert,337419,15987044,192649,25-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,337419,15987045,192649,25-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,337419,15987046,192649,25-May-19,Void:    - GOOD SAM,Incorrect Entry,Good Sam Discount,Lee,-17.1
Sunland RV Resort Emerald Desert,381265,15983707,225103,25-May-19,Void: 01-ED Daily Charge - (25-May-19),Incorrect Entry,Lot-Daily,Lee,88
Sunland RV Resort Emerald Desert,381265,15983708,225103,25-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,8.6
Sunland RV Resort Emerald Desert,381265,15983709,225103,25-May-19,Void:    - 2 x Children,Incorrect Entry,ADDITIONAL OCUPNTS,Lee,4
Sunland RV Resort Emerald Desert,381265,15983710,225103,25-May-19,Void:    - 2 x Pets,Incorrect Entry,PETS,Lee,6
Sunland RV Resort Emerald Desert,381265,15983711,225103,25-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,378339,15904772,223335,25-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,378339,15904771,223335,25-May-19,Void: 02-ED Weekly Rate - (25-May-19),Incorrect Entry,Lot-Weekly,Lee,37.21
Sunland RV Resort Emerald Desert,380972,15973782,224901,25-May-19,Void: ED-410: 01-ED Daily Charge - (25-May-19),Cancelled Reservation,Lot-Daily,Lindsay,72
Sunland RV Resort Emerald Desert,380972,15973785,224901,25-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,0.11
Sunland RV Resort Emerald Desert,380972,15973786,224901,25-May-19,Void:    - MILITARY DISCOUNT,Cancelled Reservation,MilitaryDiscount,Lindsay,-7.1
Sunland RV Resort Emerald Desert,381082,15977253,224981,25-May-19,Void: 01-ED Hotel Daily Rate - (25-May-19),Cancelled Reservation,VILLA RENTALS,Lindsay,116
Sunland RV Resort Emerald Desert,381082,15977254,224981,25-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,12.65
Sunland RV Resort Emerald Desert,381082,15977255,224981,25-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lindsay,1
Sunland RV Resort Emerald Desert,381082,15977256,224981,25-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,0.11
Sunland RV Resort Emerald Desert,377988,15883938,222694,25-May-19,Void: 01-ED Daily Charge - (25-May-19),Cancelled Reservation,Lot-Daily,Lindsay,74
Sunland RV Resort Emerald Desert,377988,15883939,222694,25-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,7.21
Sunland RV Resort Emerald Desert,377988,15883940,222694,25-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lindsay,1
Sunland RV Resort Emerald Desert,377988,15883941,222694,25-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,0.11
Sunland RV Resort Emerald Desert,377988,15883942,222694,25-May-19,Void:    - GOOD SAM,Cancelled Reservation,Good Sam Discount,Lindsay,-7.4
Sunland RV Resort Emerald Desert,380972,15973788,224900,25-May-19,Void: ED-409: 01-ED Daily Charge - (25-May-19),Cancelled Reservation,Lot-Daily,Lindsay,72
Sunland RV Resort Emerald Desert,380972,15973789,224900,25-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,7.03
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,380972,15973790,224900,25-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lindsay,1
Sunland RV Resort Emerald Desert,380972,15973791,224900,25-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,0.11
Sunland RV Resort Emerald Desert,380972,15973792,224900,25-May-19,Void:    - MILITARY DISCOUNT,Cancelled Reservation,MilitaryDiscount,Lindsay,-7.1
Sunland RV Resort Emerald Desert,380972,15973783,224901,25-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,7.03
Sunland RV Resort Emerald Desert,380972,15973784,224901,25-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lindsay,1
Sunland RV Resort Emerald Desert,337419,15986743,192649,25-May-19,Void: 01H-Hotel Daily Rates - (25-May-19),Cancelled Reservation,VILLA RENTALS,NBalch,171
Sunland RV Resort Emerald Desert,337419,15986744,192649,25-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,NBalch,16.82
Sunland RV Resort Emerald Desert,337419,15986745,192649,25-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,NBalch,1
Sunland RV Resort Emerald Desert,337419,15986746,192649,25-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,NBalch,0.11
Sunland RV Resort Emerald Desert,337419,15986747,192649,25-May-19,Void:    - GOOD SAM,Cancelled Reservation,Good Sam Discount,NBalch,-17.1
Sunland RV Resort Emerald Desert,347546,14661070,199805,25-May-19,Void: 07-ED Parking-Storage - (25-May-19),Incorrect Entry,PARKING,Rivera,20
Sunland RV Resort Emerald Desert,347546,14659973,199805,25-May-19,Void: 07-ED Parking-Storage - (25-May-19),Incorrect Entry,PARKING,Rivera,20
Sunland RV Resort Emerald Desert,347546,14666455,199805,25-May-19,Void: 07-ED Parking-Storage - (25-May-19),Incorrect Entry,PARKING,Rivera,0
Sunland RV Resort Emerald Desert,379430,15953137,223811,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,6.27
Sunland RV Resort Emerald Desert,379430,15953136,223811,26-May-19,Void: 01-ED Daily Charge - (26-May-19),Cancelled Reservation,Lot-Daily,Amanda,58
Sunland RV Resort Emerald Desert,379430,15953138,223811,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,379430,15953139,223811,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,0.11
Sunland RV Resort Emerald Desert,378967,15954124,223431,26-May-19,Void: 01-ED Daily Charge - (26-May-19),Cancelled Reservation,Lot-Daily,Amanda,65
Sunland RV Resort Emerald Desert,378967,15954125,223431,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,7.04
Sunland RV Resort Emerald Desert,378967,15954126,223431,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,378967,15954127,223431,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,0.11
Sunland RV Resort Emerald Desert,381006,15976795,224928,26-May-19,Void: 01-ED Villa Daily Rate - (26-May-19),Cancelled Reservation,VILLA RENTALS,Amanda,201
Sunland RV Resort Emerald Desert,381006,15976796,224928,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,22
Sunland RV Resort Emerald Desert,381006,15976797,224928,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,381006,15976798,224928,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,0.11
Sunland RV Resort Emerald Desert,375160,15818436,220613,26-May-19,Void: ED-600: 02-ED Weekly Rate - (26-May-19),Cancelled Reservation,Lot-Weekly,Amanda,69
Sunland RV Resort Emerald Desert,375160,15818437,220613,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,7.48
Sunland RV Resort Emerald Desert,375160,15818438,220613,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,375160,15818439,220613,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,0.11
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,355251,15784577,226142,26-May-19,Void: 02-ED Weekly Rate - (26-May-19),Cancelled Reservation,Lot-Weekly,Amanda,59.27
Sunland RV Resort Emerald Desert,355251,15784578,226142,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,355251,15784579,226142,26-May-19,Void:    - COA,Cancelled Reservation,Good Sam Discount,Amanda,-5.83
Sunland RV Resort Emerald Desert,380020,15954037,224234,26-May-19,Void: 01-ED Daily Charge - (26-May-19),Cancelled Reservation,Lot-Daily,Amanda,58
Sunland RV Resort Emerald Desert,380020,15954038,224234,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,6.27
Sunland RV Resort Emerald Desert,380020,15954039,224234,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,380020,15954040,224234,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,0.11
Sunland RV Resort Emerald Desert,381005,15976781,224927,26-May-19,Void: 01-ED Daily Charge - (26-May-19),Cancelled Reservation,Lot-Daily,Amanda,78
Sunland RV Resort Emerald Desert,381005,15976782,224927,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,8.47
Sunland RV Resort Emerald Desert,381005,15976783,224927,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,381005,15976784,224927,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,0.11
Sunland RV Resort Emerald Desert,356107,15192747,206198,26-May-19,Void: 02W- Emerald Weekly Rates - (26-May-19),Cancelled Reservation,Lot-Weekly,Amanda,59
Sunland RV Resort Emerald Desert,356107,15192748,206198,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,378339,15922634,223500,26-May-19,Void: ED-095: 03-ED Monthly - (26-May-19),Incorrect Entry,Lot-Monthly,Briana,36.21
Sunland RV Resort Emerald Desert,375161,15811080,220616,26-May-19,Void: 01-ED Villa Daily Rate - (26-May-19),Incorrect Entry,VILLA RENTALS,Briana,245.31
Sunland RV Resort Emerald Desert,375161,15811068,220616,26-May-19,Void: 01-ED Villa Daily Rate - (26-May-19),Incorrect Entry,VILLA RENTALS,Briana,0
Sunland RV Resort Emerald Desert,379048,15924176,223490,26-May-19,Void: 07-ED Parking/Storage - (26-May-19),Incorrect Entry,PARKING,Briana,0
Sunland RV Resort Emerald Desert,348109,14649628,200223,26-May-19,Void: 03A-ED Monthly - (26-May-19),Cancelled Reservation,Lot-Monthly,Darlene,19.67
Sunland RV Resort Emerald Desert,378339,15893446,223335,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,3.98
Sunland RV Resort Emerald Desert,378339,15893447,223335,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,381169,15979026,225040,26-May-19,Void: 01-ED Daily Charge - (26-May-19),Incorrect Entry,Lot-Daily,Jenn,75
Sunland RV Resort Emerald Desert,381169,15979027,225040,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,8.14
Sunland RV Resort Emerald Desert,381169,15979028,225040,26-May-19,Void:    - 1 x Pets,Incorrect Entry,PETS,Jenn,3
Sunland RV Resort Emerald Desert,381169,15979029,225040,26-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,381169,15979030,225040,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,378735,15907992,223249,26-May-19,Void: 01-ED Daily Charge - (26-May-19),Incorrect Entry,Lot-Daily,Jenn,75
Sunland RV Resort Emerald Desert,378735,15907993,223249,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,8.14
Sunland RV Resort Emerald Desert,378735,15907994,223249,26-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,378735,15907995,223249,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,381028,15978503,224943,26-May-19,Void: 01-ED Daily Charge - (26-May-19),Cancelled Reservation,Lot-Daily,Jenn,65
Sunland RV Resort Emerald Desert,381028,15978506,224943,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,381028,15978507,224943,26-May-19,Void:    - GOOD SAM,Cancelled Reservation,Good Sam Discount,Jenn,-6.5
Sunland RV Resort Emerald Desert,381075,15978473,224974,26-May-19,Void: 01-ED Villa Daily Rate - (26-May-19),Incorrect Entry,VILLA RENTALS,Jenn,181
Sunland RV Resort Emerald Desert,381075,15978474,224974,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,19.8
Sunland RV Resort Emerald Desert,381075,15978475,224974,26-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,381075,15978476,224974,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,378339,15910792,223336,26-May-19,Void: ED-019: 03-ED Monthly - (26-May-19),Incorrect Entry,Lot-Monthly,Jenn,0
Sunland RV Resort Emerald Desert,378339,15910273,223335,26-May-19,Void: 03-ED Monthly - (26-May-19),Incorrect Entry,Lot-Monthly,Jenn,36.21
Sunland RV Resort Emerald Desert,378339,15910274,223335,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,3.98
Sunland RV Resort Emerald Desert,378339,15910149,223335,26-May-19,Void: 02-ED Weekly Rate - (26-May-19),Incorrect Entry,Lot-Weekly,Jenn,36.21
Sunland RV Resort Emerald Desert,378339,15910150,223335,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,3.98
Sunland RV Resort Emerald Desert,381028,15978504,224943,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Jenn,6.32
Sunland RV Resort Emerald Desert,381028,15978505,224943,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,381135,15978606,225026,26-May-19,Void: 01-ED Daily Charge - (26-May-19),Cancelled Reservation,Lot-Daily,Jenn,78
Sunland RV Resort Emerald Desert,381135,15978607,225026,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Jenn,8.47
Sunland RV Resort Emerald Desert,381135,15978608,225026,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,381135,15978609,225026,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,381076,15978485,224975,26-May-19,Void: 01-ED Villa Daily Rate - (26-May-19),Incorrect Entry,VILLA RENTALS,Jenn,181
Sunland RV Resort Emerald Desert,381076,15978486,224975,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,19.8
Sunland RV Resort Emerald Desert,381076,15978487,224975,26-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,381076,15978488,224975,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,380157,15956844,224335,26-May-19,Void: 01-ED Daily Charge - (26-May-19),Incorrect Entry,Lot-Daily,Jenn,58
Sunland RV Resort Emerald Desert,380157,15956845,224335,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,6.27
Sunland RV Resort Emerald Desert,380157,15956846,224335,26-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,380157,15956847,224335,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,378734,15907980,223248,26-May-19,Void: 01-ED Daily Charge - (26-May-19),Incorrect Entry,Lot-Daily,Jenn,75
Sunland RV Resort Emerald Desert,378734,15907981,223248,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,8.14
Sunland RV Resort Emerald Desert,378734,15907982,223248,26-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,378734,15907983,223248,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,380922,15976090,224855,26-May-19,Void: 01-ED Villa Daily Rate - (26-May-19),Incorrect Entry,VILLA RENTALS,Jenn,161
Sunland RV Resort Emerald Desert,380922,15976091,224855,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,17.6
Sunland RV Resort Emerald Desert,380922,15976092,224855,26-May-19,Void:    - 1 x Adults,Incorrect Entry,ADDITIONAL OCUPNTS,Jenn,10
Sunland RV Resort Emerald Desert,380922,15976093,224855,26-May-19,Void:    - 1 x Children,Incorrect Entry,ADDITIONAL OCUPNTS,Jenn,5
Sunland RV Resort Emerald Desert,380922,15976094,224855,26-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,380922,15976095,224855,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,381354,15989065,225172,26-May-19,Void: 01-ED Daily Charge - (26-May-19),Cancelled Reservation,Lot-Daily,Lee,74
Sunland RV Resort Emerald Desert,381354,15989066,225172,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,8.03
Sunland RV Resort Emerald Desert,381354,15989067,225172,26-May-19,Void:    - 1 x Children,Cancelled Reservation,ADDITIONAL OCUPNTS,Lee,2
Sunland RV Resort Emerald Desert,381354,15989068,225172,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,381354,15989069,225172,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,378154,15963665,222806,26-May-19,Void: 01-ED Daily Charge - (26-May-19),Cancelled Reservation,Lot-Daily,Lee,79
Sunland RV Resort Emerald Desert,378154,15963666,222806,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,8.58
Sunland RV Resort Emerald Desert,378154,15963667,222806,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,378154,15963668,222806,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,376710,15901741,221788,26-May-19,Void: 07-ED Parking/Storage - (26-May-19),Cancelled Reservation,PARKING,Lee,0
Sunland RV Resort Emerald Desert,377925,15968246,222642,26-May-19,Void: 01-ED Daily Charge - (26-May-19),Cancelled Reservation,Lot-Daily,Lee,72
Sunland RV Resort Emerald Desert,377925,15968247,222642,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,7.81
Sunland RV Resort Emerald Desert,377925,15968248,222642,26-May-19,Void:    - 1 x Pets,Cancelled Reservation,PETS,Lee,3
Sunland RV Resort Emerald Desert,377925,15968249,222642,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,377925,15968250,222642,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,381265,15983714,225103,26-May-19,Void: 01-ED Daily Charge - (26-May-19),Incorrect Entry,Lot-Daily,Lee,88
Sunland RV Resort Emerald Desert,381265,15983715,225103,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,8.6
Sunland RV Resort Emerald Desert,381265,15983718,225103,26-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,381265,15983719,225103,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,381265,15983720,225103,26-May-19,Void:    - GOOD SAM,Incorrect Entry,Good Sam Discount,Lee,-8.8
Sunland RV Resort Emerald Desert,380629,15989077,224665,26-May-19,Void: 01-ED Daily Charge - (26-May-19),Incorrect Entry,Lot-Daily,Lee,75
Sunland RV Resort Emerald Desert,380629,15989078,224665,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,8.14
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,380629,15989079,224665,26-May-19,Void:    - 1 x Pets,Incorrect Entry,PETS,Lee,3
Sunland RV Resort Emerald Desert,380629,15989080,224665,26-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,380629,15989081,224665,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,381265,15983716,225103,26-May-19,Void:    - 2 x Children,Incorrect Entry,ADDITIONAL OCUPNTS,Lee,4
Sunland RV Resort Emerald Desert,381265,15983717,225103,26-May-19,Void:    - 2 x Pets,Incorrect Entry,PETS,Lee,6
Sunland RV Resort Emerald Desert,337419,15987047,192649,26-May-19,Void: 01-ED Hotel Daily Rate - (26-May-19),Incorrect Entry,VILLA RENTALS,Lee,171
Sunland RV Resort Emerald Desert,337419,15987048,192649,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,16.81
Sunland RV Resort Emerald Desert,337419,15987049,192649,26-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,337419,15987050,192649,26-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,337419,15987051,192649,26-May-19,Void:    - GOOD SAM,Incorrect Entry,Good Sam Discount,Lee,-17.1
Sunland RV Resort Emerald Desert,378339,15904774,223335,26-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,378339,15904773,223335,26-May-19,Void: 02-ED Weekly Rate - (26-May-19),Incorrect Entry,Lot-Weekly,Lee,37.21
Sunland RV Resort Emerald Desert,380972,15973794,224900,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,7.03
Sunland RV Resort Emerald Desert,380972,15973795,224900,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lindsay,1
